   52.5000
      8476       129       129    4.1945    6.0414    6.7146
      8477       129       129    0.0402    3.3093    4.8784
      8478       129       129    7.4358    5.9680    4.3240
      8479       129       129    0.8879    7.6729    8.8363
      8480       129       129    9.2215    9.2054    8.6350
      8481       129       129    1.7960    5.9102    1.4888
      8482       129       129    5.9575    6.8280    0.8577
      8483       129       129    5.6800    7.8161    0.3080
      8484       129       129    3.2078    7.0353    4.2820
      8485       129       129    1.7974    3.4953    4.3009
      8486       129       129    8.8206    0.4394    5.6341
      8487       129       129    2.5096    1.2711    0.6030
      8488       129       129    4.9940    6.6333    7.2441
      8489       129       129    4.4169    6.6949    2.6428
      8490       129       129    0.4928    9.6089    0.0848
      8491       129       129    9.8020    2.3393    2.7768
      8492       129       129    5.0898    5.5653    0.0750
      8493       129       129    7.6720    6.9031    4.2999
      8494       129       129    0.4966    1.2306    4.3583
      8495       129       129    9.3823    1.9535    4.7084
      8496       129       129    0.3063    7.3049    3.4966
      8497       129       129    0.4703    7.9571    8.6045
      8498       129       129    2.5582    5.6374    1.4577
      8499       129       129    7.1713    0.8588    6.6700
      8500       129       129    7.3360    4.6309    9.8270
      8501       129       129    1.5476    1.3090    9.4265
      8502       129       129    5.2707    2.8310    0.1893
      8503       129       129    8.1293    2.7722    7.9584
      8504       129       129    6.9609    1.7957    6.1601
      8505       129       129    9.1431    4.2201    2.5452
      8506       129       129    5.4745    3.4769    6.0455
      8507       129       129    6.5249    2.9158    4.2543
      8508       129       129    6.0028    3.4047    8.1254
      8509       129       129    5.1279    3.7323    4.0689
      8510       129       129    6.9607    5.1137    8.1643
      8511       129       129    7.4552    3.4220    7.0534
      8512       129       129    2.9184    6.2338    7.8358
      8513       129       129    0.0828    8.5838    2.9475
      8514       129       129    6.4851    9.1712    5.5482
      8515       129       129    8.2231    9.6611    5.2278
      8516       129       129    2.5565    9.1994    3.0266
      8517       129       129    6.4442    4.2538    3.0438
      8518       129       129    0.4378    2.8160    6.0166
      8519       129       129    3.6863    9.7767    5.6516
      8520       129       129    5.5998    9.4775    3.6886
      8521       129       129    4.8607    8.3068    3.4022
      8522       129       129    2.2901    2.7667    6.2240
      8523       129       129    1.5917    7.2264    2.5549
      8524       129       129    4.4885    9.7182    7.8114
      8525       129       129    3.9635    8.2540    2.5529
      8526       129       129    8.9200    3.8669    3.3648
      8527       129       129    9.4992    1.4172    2.5353
      8528       129       129    1.6263    3.7376    5.1061
      8529       129       129    9.6369    5.0427    3.9291
      8530       129       129    1.4971    5.8963    7.1260
      8531       129       129    2.9563    6.9290    5.9384
      8532       129       129    1.1889    0.2001    0.9421
      8533       129       129    8.4612    8.4785    5.9023
      8534       129       129    1.4638    0.8855    7.4075
      8535       129       129    8.8388    7.7764    0.3502
      8536       129       129    9.0781    5.7514    2.5165
      8537       129       129    1.7689    6.3719    1.1937
      8538       129       129    6.7266    0.7593    3.6927
      8539       129       129    5.6025    3.5878    3.8987
      8540       129       129    4.3881    0.1441    8.3372
      8541       129       129    0.4350    5.2332    8.8002
      8542       129       129    7.6416    7.4531    6.0690
      8543       129       129    8.8609    3.5342    2.8633
      8544       129       129    1.1577    9.1293    7.4502
      8545       129       129    4.6488    2.6934    9.1998
      8546       129       129    2.2544    7.8226    3.0777
      8547       129       129    3.1730    3.3846    9.4503
      8548       129       129    5.4328    5.9332    1.3078
      8549       129       129    7.5198    2.6876    9.1365
      8550       129       129    2.9563    1.9478    9.9901
      8551       129       129    5.2855    3.3488    9.5257
      8552       129       129    7.6582    7.5286    6.2630
      8553       129       129    0.2347    9.8663    6.3364
      8554       129       129    6.7186    3.8638    9.1071
      8555       129       129    4.3329    9.3746    3.8984
      8556       129       129    2.1591    3.7572    5.7612
      8557       129       129    7.4755    5.6684    9.2649
      8558       129       129    0.4945    7.6378    8.7868
      8559       129       129    6.9641    1.0375    1.7599
      8560       129       129    0.3015    0.9190    9.6252
      8561       129       129    4.6664    5.7901    8.1766
      8562       129       129    3.1136    1.2338    5.4526
      8563       129       129    4.7116    4.5774    9.0705
      8564       129       129    6.7891    7.6412    0.0540
      8565       129       129    9.3781    9.3374    8.8307
      8566       129       129    4.1093    2.4418    8.2213
      8567       129       129    2.7231    6.9786    3.4444
      8568       129       129    6.0137    4.9763    8.3374
      8569       129       129    3.7614    2.6024    1.5853
      8570       129       129    0.6642    7.1760    4.1412
      8571       129       129    3.5932    9.3358    5.4981
      8572       129       129    8.7919    0.1093    7.2891
      8573       129       129    5.9857    8.2526    5.3672
      8574       129       129    9.9108    4.9339    6.4809
      8575       129       129    9.4096    1.1773    8.0618
      8576       129       129    3.7710    4.3337    9.1658
      8577       129       129    1.9463    8.6320    2.1295
      8578       129       129    7.8269    4.7717    9.3181
      8579       129       129    0.1923    1.7285    7.9110
      8580       129       129    7.3261    0.4248    2.9485
      8581       129       129    9.3361    0.5012    2.7431
      8582       129       129    9.9832    6.0118    5.7817
      8583       129       129    0.3947    9.4267    4.9026
      8584       129       129    4.6237    9.2347    0.9472
      8585       129       129    5.9855    2.4390    0.1578
      8586       129       129    5.6537    6.0259    2.0523
      8587       129       129    9.8186    9.5482    8.9582
      8588       129       129    8.0883    8.7026    1.5007
      8589       129       129    6.6793    7.0157    1.7358
      8590       129       129    0.4721    1.0222    9.5999
      8591       129       129    7.8554    8.3772    1.8753
      8592       129       129    1.5240    5.3033    9.2946
      8593       129       129    4.2018    5.4029    7.9750
      8594       129       129    5.2921    3.1982    7.3274
      8595       129       129    3.7994    6.7262    3.9462
      8596       129       129    1.5247    5.3651    5.8372
      8597       129       129    7.5769    3.6199    6.8288
      8598       129       129    6.2840    2.7040    7.1830
      8599       129       129    4.0954    5.3748    7.7423
      8600       129       129    5.2725    0.3664    4.4878
      8601       129       129    8.8416    0.8181    1.8424
      8602       129       129    9.7134    0.2570    1.1799
      8603       129       129    2.6999    0.5698    6.1799
      8604       129       129    0.3248    6.8288    9.8867
      8605       129       129    6.1953    9.0379    4.7412
      8606       129       129    1.4743    7.5333    8.9731
      8607       129       129    5.1122    6.6909    1.5681
      8608       129       129    3.0405    6.9426    9.1064
      8609       129       129    5.5312    5.2458    0.3905
      8610       129       129    5.2665    8.6399    7.9868
      8611       129       129    2.7718    6.5074    3.7750
      8612       129       129    6.3672    2.6634    8.1948
      8613       129       129    2.8165    2.4612    7.9633
      8614       129       129    4.0582    0.8637    8.2792
      8615       129       129    9.4795    5.1379    3.3446
      8616       129       129    7.1494    4.9233    3.6610
      8617       129       129    5.4040    3.2375    2.4937
      8618       129       129    3.1118    3.9555    0.1429
      8619       129       129    0.5293    0.3616    3.5789
      8620       129       129    1.0886    0.2027    0.6983
      8621       129       129    7.3958    7.6137    5.3832
      8622       129       129    2.3039    4.6576    7.8672
      8623       129       129    3.6877    4.1587    9.1799
      8624       129       129    3.6385    4.3617    6.2466
      8625       129       129    7.3935    4.5914    1.6366
      8626       129       129    1.5974    4.7451    9.0179
      8627       129       129    6.1821    9.3558    8.6840
      8628       129       129    8.9128    2.6819    2.1993
      8629       129       129    8.4617    6.5625    5.3999
      8630       129       129    6.2265    4.8667    1.1759
      8631       129       129    7.4161    3.6937    2.7337
      8632       129       129    2.7065    3.7806    8.3440
      8633       129       129    2.7555    3.9430    4.5297
      8634       129       129    7.8256    2.6102    3.9066
      8635       129       129    0.0664    7.2562    6.3904
      8636       129       129    0.6831    8.6203    4.4641
      8637       129       129    7.7735    5.0535    4.6778
      8638       129       129    3.3512    8.4751    8.4971
      8639       129       129    0.4988    5.3597    4.8722
      8640       129       129    5.3355    9.8869    3.6744
      8641       129       129    5.1560    2.0584    0.8595
      8642       129       129    6.8518    6.6146    7.2626
      8643       129       129    5.9625    2.3625    0.4497
      8644       129       129    0.0932    8.1414    0.3237
      8645       129       129    4.6601    5.7620    9.9949
      8646       129       129    4.9932    2.5615    8.2009
      8647       129       129    1.2585    3.8695    2.8129
      8648       129       129    3.0829    3.2479    4.3573
      8649       129       129    0.3365    7.3948    4.9494
      8650       129       129    2.1106    2.9768    1.8047
      8651       129       129    9.7385    5.3687    2.2926
      8652       129       129    3.8256    8.6912    4.9606
      8653       129       129    0.0132    8.9065    1.6517
      8654       129       129    4.5405    6.5572    2.8883
      8655       129       129    6.7170    7.8021    4.4583
      8656       129       129    6.4889    1.7678    8.6467
      8657       129       129    9.2192    1.0968    6.5403
      8658       129       129    5.8991    1.3930    8.5761
      8659       129       129    7.0115    8.1213    3.0394
      8660       129       129    8.5979    7.4159    6.0575
      8661       129       129    1.8727    9.3527    5.5552
      8662       129       129    3.7064    2.9245    4.6001
      8663       129       129    4.3622    5.7325    5.9465
      8664       129       129    6.4114    8.0176    5.6592
      8665       129       129    1.2324    0.5898    8.8290
      8666       129       129    2.3304    2.9605    4.6119
      8667       129       129    7.2478    2.1294    8.3170
      8668       129       129    8.7890    8.2024    6.6075
      8669       129       129    8.3918    3.0464    2.6221
      8670       129       129    0.7131    7.6622    7.1671
      8671       129       129    5.1098    8.6163    0.3340
      8672       129       129    8.3010    5.9524    4.8129
      8673       129       129    2.3690    2.5013    9.7834
      8674       129       129    9.6289    6.2112    3.9208
      8675       129       129    3.0549    3.5549    9.1800
      8676       129       129    9.8763    6.8445    4.9382
      8677       129       129    7.7496    4.5602    7.8404
      8678       129       129    2.7047    2.6214    1.6619
      8679       129       129    1.9983    0.5236    6.1297
      8680       129       129    9.2792    9.6068    7.9734
      8681       129       129    2.1705    9.2347    2.5326
      8682       129       129    4.6546    5.9542    4.0274
      8683       129       129    3.7375    0.4895    4.5535
      8684       129       129    6.8840    0.4416    1.2395
      8685       129       129    3.4055    3.8806    5.3594
      8686       129       129    0.7854    4.4166    8.3284
      8687       129       129    7.9899    4.1131    5.3939
      8688       129       129    4.6337    6.7626    8.0632
      8689       129       129    1.0988    1.1095    8.8485
      8690       129       129    1.2767    5.8232    9.2411
      8691       129       129    6.6831    4.5351    0.8693
      8692       129       129    8.3800    0.7995    9.7622
      8693       129       129    1.9406    5.0536    8.3501
      8694       129       129    8.5348    5.8897    1.7786
      8695       129       129    9.0539    1.8594    5.5435
      8696       129       129    7.9959    7.9172    2.9209
      8697       129       129    1.1347    2.3754    4.9460
      8698       129       129    7.8553    4.9289    2.0229
      8699       129       129    0.0420    2.3309    0.8180
      8700       129       129    4.1417    4.3825    3.1108
      8701       129       129    7.9754    0.1341    0.9079
      8702       129       129    9.9780    2.4354    2.5703
      8703       129       129    3.8048    0.7581    7.8835
      8704       129       129    6.7797    7.0648    3.1151
      8705       129       129    3.0540    5.0986    0.1254
      8706       129       129    8.3270    6.4050    3.8013
      8707       129       129    8.3523    0.3699    1.7972
      8708       129       129    1.0751    3.8972    4.6468
      8709       129       129    0.9657    3.1101    0.6244
      8710       129       129    3.2497    0.2754    8.4492
      8711       129       129    0.5590    4.9960    6.3490
      8712       129       129    6.1357    7.5202    5.7359
      8713       129       129    8.5193    2.6187    3.2494
      8714       129       129    9.6453    8.9058    4.0396
      8715       129       129    6.8145    2.0729    3.9021
      8716       129       129    8.7997    6.9936    5.3685
      8717       129       129    6.5745    0.9788    1.3437
      8718       129       129    1.9150    6.7878    6.5187
      8719       129       129    4.1991    1.9798    3.1259
      8720       129       129    2.7019    8.0723    9.2849
      8721       129       129    9.5820    8.4413    2.8526
      8722       129       129    3.6422    5.5715    6.0611
      8723       129       129    1.3312    7.1888    9.1515
      8724       129       129    0.9384    9.5731    2.3740
      8725       129       129    8.6062    9.1162    3.2103
      8726       129       129    0.5493    0.9327    7.9315
      8727       129       129    0.3525    7.5406    2.5104
      8728       129       129    8.0135    3.8393    2.8160
      8729       129       129    0.8399    7.7976    0.0205
      8730       129       129    2.7043    1.1755    6.0911
      8731       129       129    6.5062    5.2799    5.1864
      8732       129       129    7.2829    3.3909    2.2066
      8733       129       129    0.6519    6.6061    5.4168
      8734       129       129    0.3379    5.6718    4.7265
      8735       129       129    8.5836    4.0729    4.5785
      8736       129       129    1.0827    2.2057    9.5259
      8737       129       129    3.9009    2.7331    9.8190
      8738       129       129    4.7584    6.7207    2.9024
      8739       129       129    2.5241    8.9670    6.8683
      8740       129       129    3.3294    9.2413    1.7092
      8741       129       129    5.9002    3.3986    4.3251
      8742       129       129    9.5248    3.5247    3.1997
      8743       129       129    6.6675    2.3331    7.9618
      8744       129       129    8.1058    7.6978    4.9401
      8745       129       129    8.9447    6.2605    5.5671
      8746       129       129    6.2476    6.7587    8.2787
      8747       129       129    6.6729    7.2831    8.9578
      8748       129       129    4.4872    7.0516    6.8084
      8749       129       129    6.9837    8.5954    4.6758
      8750       129       129    4.6264    6.5413    7.6785
      8751       129       129    9.6228    7.9272    2.7563
      8752       129       129    6.7629    1.6597    8.5215
      8753       129       129    6.3122    7.5191    3.6511
      8754       129       129    6.6554    0.1200    4.3259
      8755       129       129    4.7858    2.4208    8.6448
      8756       129       129    8.2442    3.1526    8.0534
      8757       129       129    6.4870    5.9898    8.7498
      8758       129       129    2.6779    4.7488    9.6674
      8759       129       129    3.3048    6.3919    0.2770
      8760       129       129    3.4927    1.7981    6.4893
      8761       129       129    6.7171    7.2756    8.2774
      8762       129       129    4.4783    9.7636    3.9037
      8763       129       129    1.5953    5.3482    1.3431
      8764       129       129    8.9295    4.9025    1.9542
      8765       129       129    6.9232    4.4859    1.2564
      8766       129       129    4.0634    0.9263    9.1707
      8767       129       129    5.2380    1.8425    3.9944
      8768       129       129    6.0995    0.0503    0.4801
      8769       129       129    6.4973    5.4962    1.2859
      8770       129       129    4.3335    9.8981    4.1562
      8771       129       129    5.6580    7.2846    6.5575
      8772       129       129    1.4924    1.4058    5.3703
      8773       129       129    4.0291    0.7165    5.1944
      8774       129       129    3.7098    1.0628    7.6980
      8775       129       129    7.6876    8.5221    3.7544
      8776       129       129    4.8671    2.0062    9.8529
      8777       129       129    6.3498    5.3853    2.7550
      8778       129       129    6.4284    0.5733    2.3773
      8779       129       129    0.2777    7.7201    4.2409
      8780       129       129    8.5361    3.0481    7.5472
      8781       129       129    1.7467    5.8880    5.1495
      8782       129       129    9.5318    1.5056    6.9893
      8783       129       129    4.4013    7.9885    2.6520
      8784       129       129    3.5463    5.7151    9.8691
      8785       129       129    3.8107    8.3969    9.5986
      8786       129       129    8.1427    1.9637    7.5480
      8787       129       129    6.8872    6.9093    3.0583
      8788       129       129    3.4851    6.1104    9.3977
      8789       129       129    4.2723    7.7882    1.0113
      8790       129       129    9.8941    4.8954    8.3753
      8791       129       129    6.3294    0.6881    0.1937
      8792       129       129    2.4243    0.4219    8.0093
      8793       129       129    7.7415    2.1838    8.0447
      8794       129       129    4.0775    9.9415    8.8572
      8795       129       129    5.8933    8.2162    2.4107
      8796       129       129    6.2930    2.5486    2.7878
      8797       129       129    9.4273    8.8295    1.2149
      8798       129       129    1.5067    8.4603    7.1805
      8799       129       129    9.9487    5.9342    3.4458
      8800       129       129    6.2131    1.1946    1.2309
